Assembly_Num,Source,Target,Weight
제4대,윤용구,하태환,4
제4대,이재학,전형산,4
제헌,김준연,유진홍,4
제3대,안정근,황경수,4
제헌,김광준,백관수,4
제3대,박만원,오형근,4
제3대,김병윤,양일동,4
제4대,윤재근,이필호,4
제4대,김영준,배성기,4
제4대,권소협이,김상도,4
제4대,강영훈,장덕창,4
제헌,김옥주,이성학,4
제4대,서정귀,이종남,4
제헌,김웅진,박윤원,4
제2대,양성봉,조봉암,4
제4대,권오종,유태영,4
제3대,정상열,정해영,4
제4대,김석진,이영희,4
제헌,윤치영,이순탁,4
제3대,김영상,조경규,4
제4대,김태동,주요한,4
제3대,권중돈,황성수,4
제3대,윤만석,이재학,4
제헌,서용길,장병만,4
제헌,박윤원,조국현,4
제헌,김준연,홍성하,4
제헌,김광준,김상덕,4
제3대,소선규,정재설,4
제4대,김재곤,박병배,4
제2대,서상환,윤치영,4
제4대,김병윤,홍순희,4
제4대,박계진,황성수,4
제4대,김봉렬,유성권,4
제3대,천병규,황남팔,4
제3대,윤형남,홍창섭,4
제헌,박순석,이정래,4
제헌,정준,조한백,4
제헌,이재형,홍성하,4
제4대,김병윤,김철안,4
제3대,남송학,문봉제,4
제헌,김광준,신상학,4
제4대,김상도,김정기,4
제4대,안균섭,최병권,4
제3대,양일동,윤형남,4
제2대,김형덕,윤치영,4
제헌,이인,정준,4
제헌,강욱중,서상일,4
제4대,이성주,조영규,4
제3대,박정근,이열모,4
제4대,국쾌남,이용범,4
제헌,윤길중,조헌영,4
제헌,김병회,이진수,4
제3대,문봉제,최영철,4
제4대,박상운,정규상,4
제3대,이기붕,이종수,4
제4대,김병국,나판수,4
제헌,노일환,유진홍,4
제3대,김상도,최순주,4
제4대,구철회,임철호,4
제2대,김상현,조봉암,4
제3대,김일환,양일동,4
제헌,김영기,김인식,4
제4대,박만원,정재원,4
제3대,유완창,한동석,4
제4대,권성기,박철웅,4
제4대,김상도,김성탁,4
제4대,김영관,이원장,4
제헌,서우석,황두연,4
제4대,반재현,이응준,4
제3대,박영종,홍창섭,4
제3대,박용익,하을춘,4
제3대,양일동,유옥우,4
제3대,이재학,이정희,4
제헌,육홍균,윤치영,4
제3대,임철호,정상열,4
제4대,배성기,정남규,4
제헌,오택열,이진수,4
제3대,이기붕,임차주,4
제4대,김응주,김재곤,4
제3대,곽의영,민관식,4
제헌,조국현,최석화,4
제3대,신정호,이열모,4
제4대,권성기,조영규,4
제4대,박종식,이종수,4
제3대,김유택,이충환,4
제2대,백낙준,홍창섭,4
제4대,김원규,김원전,4
제4대,권택상,조한백,4
제3대,유옥우,이형모,4
제4대,손영수,정남규,4
제2대,윤치영,홍익표,4
제3대,류진산,조영규,4
제헌,박종만,윤치영,4
제2대,김명수,조봉암,4
제헌,장병만,조종승,4
제3대,김종신,남흥우,4
제3대,구용서,윤형남,4
제4대,김학준,손창환,4
제4대,김병윤,김정근,4
제4대,이재학,정재설,4
제2대,소선규,임흥순,4
제4대,김의준,최용근,4
제헌,김영동,오석주,4
제3대,최순주,함상훈,4
제3대,이영섭,조영규,4
제4대,김창동,한희석,4
제3대,곽상훈,정해영,4
제2대,대리,조봉암,4
제4대,이영희,정규상,4
제4대,윤재근,정규상,4
제헌,이성학,조영규,4
제헌,신성균,이성득,4
제헌,김수선,최헌길,4
제3대,곽상훈,황남팔,4
제4대,권오종,김석진,4
제4대,김석진,나판수,4
제헌,노일환,박윤원,4
제헌,신성균,윤석구,4
제3대,송우범,하태환,4
제3대,손석두,윤형남,4
제헌,김광준,최운교,4
제4대,김원중,이영희,4
제4대,박만원,박찬현,4
제4대,이형모,한희석,4
제4대,김의창,김재곤,4
제헌,이병관,홍성하,4
제헌,서용길,최운교,4
제2대,윤택중,장택상,4
제4대,김순희,황성수,4
제2대,이진수,조광섭,4
제4대,신영주,황정철,4
제헌,김동원,이순탁,4
제2대,신익희,이판열,4
제3대,이존화,최순주,4
제헌,박상영,이주형,4
제2대,이종현,이충환,4
제4대,김정환,신규식,4
제4대,김석근,손도심,4
제3대,김동조,정형모,4
제4대,박만원,오임근,4
제헌,서용길,조한백,4
제3대,조영규,최창섭,4
제4대,손창환,하태환,4
제4대,석상옥,윤명운,4
제헌,권태희,장병만,4
제헌,이진수,황병규,4
제4대,김정근,윤용구,4
제헌,김교현,이진수,4
제4대,김원태,이성우,4
제3대,김종규,이재학,4
제3대,김진만,황성수,4
제4대,류순식,정헌주,4
제헌,김동원,임병직,4
제3대,김용우,이재학,4
제4대,구용서,조한백,4
제4대,박종식,유옥우,4
제헌,김동원,백성욱,4
제3대,손도심,이철승,4
제3대,송우범,이재학,4
제헌,김철,조한백,4
제4대,이옥동,이재학,4
제헌,김준연,이성학,4
제4대,정상숙,정중섭,4
제4대,김원규,이재학,4
제헌,김옥주,최태규,4
제3대,김치영,이재학,4
제3대,김치영,조순,4
제헌,김인식,박기운,4
제3대,곽상훈,류지원,4
제3대,민관식,임철호,4
제4대,그것은,이철승,4
제2대,오의관,이진수,4
제4대,김송환,이은복,4
제2대,엄상섭,조주영,4
제2대,김동성,안용대,4
제2대,이병홍,장택상,4
제3대,신행용,황성수,4
제4대,박영교,윤대은,4
제4대,이영언,최천,4
제헌,김동원,신성모,4
제헌,박해정,정광호,4
제헌,이인,조국현,4
제4대,박종식,손문경,4
제2대,김용무,신익희,4
제4대,문종두,전성천,4
제4대,최용근,한광석,4
제헌,김우식,박순석,4
제헌,이진수,지대형,4
제헌,김약수,이유선,4
제3대,이형진,지창하,4
제4대,양일동,이정용,4
제4대,김의준,조순,4
제헌,김광준,이정래,4
제4대,박흥규,조정환,4
제3대,서인홍,이재학,4
제헌,김수선,진헌식,4
제4대,조일재,한희석,4
제헌,김인식,윤병구,4
제헌,원용한,이승만,4
제헌,나용균,이승만,4
제4대,류지원,홍범희,4
제2대,김수학,홍헌표,4
제헌,최운교,황두연,4
제4대,조재천,한근조,4
제3대,김상돈,김성호,4
제3대,곽상훈,인태식,4
제4대,김장섭,장택상,4
제4대,김효창,민장식,4
제헌,이성학,조종승,4
제3대,조영규,한희석,4
제헌,이범석,한창수,4
제헌,유진오,조영규,4
제3대,김철안,소선규,4
제헌,이석,장병만,4
제3대,김준환,양일동,4
제헌,이승만,이호석,4
제헌,박윤원,조영규,4
제3대,권중돈,우만형,4
제4대,김재위,이종수,4
제4대,박순천,이존화,4
제헌,김상돈,이진수,4
제3대,구흥남,김원태,4
제3대,양영주,유옥우,4
제2대,김우성,신익희,4
제3대,김병윤,김종신,4
제4대,권성기,주요한,4
제4대,정규상,현오봉,4
제4대,계광순,나판수,4
제3대,양일동,최용근,4
제2대,엄상섭,조진만,4
제4대,문봉제,이형모,4
제3대,김형근,서임수,4
제헌,김옥주,신성균,4
제헌,김웅진,이성학,4
제4대,박만원,신두영,4
제4대,박병배,조일재,4
제4대,박덕영,저희가,4
제4대,이종남,임철호,4
제3대,김기철,박용익,4
제4대,민한식,오범수,3
제2대,우문,윤길중,3
제헌,유홍렬,윤치영,3
제헌,김수선,이성득,3
제3대,유태영,이형진,3
제헌,이정래,조규갑,3
제4대,이선교,이존화,3
제헌,이원홍,장홍염,3
제헌,서이환,정구삼,3
제헌,김우식,이종린,3
제헌,김철,윤병구,3
제헌,김약수,오기열,3
제헌,박상영,조국현,3
제헌,문시환,신성균,3
제3대,이철승,홍창섭,3
제4대,구용서,문종두,3
제4대,권택상,김두진,3
제4대,김석진,이회근,3
제헌,김동원,오기열,3
제헌,김옥주,최국현,3
제헌,오택렬,조헌영,3
제3대,강성태,구흥남,3
제4대,김재곤,조일환,3
제3대,민관식,정운갑,3
제3대,김의택,박흥규,3
제2대,박영출,이규갑,3
제2대,서범석,홍창섭,3
제3대,신각휴,조경규,3
제4대,원용석,최인규,3
제3대,김한기,신정호,3
제헌,김웅진,김재학,3
제4대,윤담,전봉희,3
제2대,김동성,김준태,3
제헌,김우식,박해정,3
제헌,유성갑,이석주,3
제3대,이태용,이형모,3
제4대,이태용,조영규,3
제3대,김판술,이형모,3
제헌,김교현,조한백,3
제4대,변진갑,이상현,3
제헌,김익로,조헌영,3
제헌,오석주,홍성하,3
제3대,김도연,박도언,3
제3대,민영남,이충환,3
제헌,이성득,장병만,3
제헌,이윤영,조헌영,3
제헌,김영기,이석,3
제3대,김영선,박영종,3
제4대,류순식,이호진,3
제3대,김도연,송인상,3
제헌,서우석,장면,3
제3대,유봉순,이충환,3
제3대,김법린,조병문,3
제헌,유진오,조국현,3
제4대,허형구,홍승업,3
제4대,이영희,임우영,3
제4대,최병환,최희송,3
제3대,김선태,조영규,3
제헌,서상일,이종근,3
제4대,나판수,박병배,3
제4대,김재곤,양일동,3
제3대,김동욱,송방용,3
제헌,김종선,신익희,3
제헌,오용국,유진홍,3
제4대,김원만,전영석,3
제4대,김종대,박해정,3
제4대,최병환,최인규,3
제4대,권오종,최인규,3
제헌,곽상훈,조종승,3
제3대,민관식,배영호,3
제헌,권태희,신상학,3
제헌,조헌영,주기용,3
제4대,구태회,김신서,3
제3대,오임근,황성수,3
제3대,민영남,정해영,3
제3대,소선규,이충환,3
제헌,김봉조,서상일,3
제4대,권복인,이종남,3
제헌,박찬현,이인,3
제3대,김치영,박흥규,3
제4대,박만원,서임수,3
제헌,김준연,유진오,3
제4대,김원만,지영진,3
제4대,우만형,이재학,3
제헌,곽상훈,진헌식,3
제4대,권중돈,손도심,3
제4대,김현철,류홍,3
제3대,손도심,이충환,3
제헌,이성득,조국현,3
제헌,오택렬,조종승,3
제3대,곽상훈,함두영,3
제헌,배중혁,육홍균,3
제4대,박흥규,최응복,3
제2대,박제환,조봉암,3
제헌,백관수,전진한,3
제4대,김석진,신도성,3
제헌,신익희,장택상,3
제헌,이종현,조종승,3
제헌,서우석,이구수,3
제헌,신익희,임병직,3
제4대,정긍모,하태환,3
제4대,유용식,이종우,3
제3대,박정근,정운갑,3
제2대,윤치영,지청천,3
제4대,김도연,김두진,3
제3대,정준,조순,3
제헌,권태희,나용균,3
제4대,이호진,조재천,3
제헌,김옥주,박해정,3
제헌,오택렬,이원홍,3
제헌,김용재,장면,3
제헌,김광준,김웅진,3
제4대,이영언,천병규,3
제3대,박정근,이호,3
제4대,안용백,이재현,3
제4대,김석진,제길윤,3
제2대,박영출,서민호,3
제3대,원용석,정재완,3
제3대,구흥남,신태권,3
제4대,박병배,최영희,3
제헌,송봉해,유성갑,3
제2대,서민호,황병규,3
제4대,손창환,정남택,3
제2대,박정근,황병규,3
제4대,김상도,이동환,3
제4대,박현숙,이규성,3
제4대,손석두,정규상,3
제3대,김영선,이철승,3
제4대,류청,박순천,3
제3대,양일동,이형진,3
제헌,박해정,신상학,3
제헌,김광준,이성학,3
제3대,강세형,송인상,3
제헌,박해극,조한백,3
제헌,김인식,이진수,3
제4대,김송환,정규상,3
제헌,오택렬,임영신,3
제헌,김봉두,조헌영,3
제4대,유봉순,최인규,3
제4대,권성기,최인규,3
제헌,서용길,윤치영,3
제4대,강영훈,홍범희,3
제헌,윤병구,홍순옥,3
제3대,김원태,박용익,3
제헌,김재학,장홍염,3
제3대,백남식,원용석,3
제4대,김철안,오임근,3
제4대,강영훈,김창규,3
제4대,권오종,박종식,3
제헌,김봉조,이성학,3
제4대,이상용,이은태,3
제3대,이재학,정상열,3
제헌,김병회,최운교,3
제헌,김종선,조국현,3
제헌,박해정,이영준,3
제4대,박종식,박창화,3
제헌,오택렬,정준,3
제헌,이재학,조종승,3
제2대,소선규,안용대,3
제4대,이재형,정세환,3
제헌,김병회,서상일,3
제4대,이규일,전성천,3
제2대,변진갑,이범승,3
제헌,이석,정광호,3
제헌,김우식,이원홍,3
제4대,이영희,정남규,3
제4대,박주희,이갑식,3
제헌,김재학,이정래,3
제헌,김약수,김효석,3
제3대,강세형,류진산,3
제4대,류순식,정홍섭,3
제헌,김옥주,백관수,3
제헌,권태희,김광준,3
제4대,안균섭,한희석,3
제4대,신규식,정영기,3
제4대,이동환,이종남,3
제4대,구철회,조순,3
제헌,이석주,조종승,3
제3대,양일동,현석호,3
제4대,김선기,이원장,3
제4대,김두진,조정환,3
제4대,송인상,정명섭,3
제헌,김웅진,오석주,3
제헌,김광준,오석주,3
제2대,김정실,오의관,3
제헌,김병완,윤치영,3
제3대,구용서,박흥규,3
제4대,박숙희,이영희,3
제헌,박우경,이종순,3
제4대,이상용,최창섭,3
제3대,김대식,유옥우,3
제헌,윤치영,이윤영,3
제헌,김기철,김동원,3
제헌,조종승,홍순옥,3
제헌,오택렬,최운교,3
제4대,김원만,김재곤,3
제헌,윤석구,조국현,3
제헌,김인식,서우석,3
제4대,신영주,임흥순,3
제4대,김응주,현오봉,3
제헌,노일환,조옥현,3
제3대,오임근,이봉희,3
제4대,김봉관,유옥우,3
제헌,이승만,조국현,3
제4대,박찬현,천병규,3
제헌,김영동,이문원,3
제헌,서상일,장홍염,3
제헌,김철수,이성학,3
제2대,곽상훈,이재형,3
제4대,이정휴,하태환,3
제헌,배중혁,오택관,3
제2대,임기봉,장택상,3
제3대,김도연,손석두,3
제헌,박순석,이주형,3
제4대,송인상,주금용,3
제4대,우만형,한희석,3
제3대,신현주,장경근,3
제4대,곽의영,김봉렬,3
제헌,백관수,정광호,3
제헌,박해극,정광호,3
제헌,정해준,허정,3
제3대,박정근,백남식,3
제3대,김영준,이충환,3
제헌,김도연,조종승,3
제4대,김현철,윤용구,3
제3대,김영선,김한기,3
제헌,서상일,이남규,3
제헌,노일환,정해준,3
제헌,김수선,김옥주,3
제헌,박순석,장홍염,3
제3대,정해영,최경남,3
제3대,박영종,한희석,3
제4대,김원태,최응복,3
제헌,서용길,정구흥,3
제헌,김광준,이성득,3
제4대,양일동,조한백,3
제헌,이성득,장홍염,3
제헌,이구수,이남규,3
제3대,손석두,천병규,3
제4대,박만원,유용식,3
제헌,김병회,배중혁,3
제4대,김봉렬,김주묵,3
제헌,박우경,이석주,3
제4대,전효섭,정규상,3
제헌,이석주,최석화,3
제4대,김상돈,한광석,3
제4대,김재곤,홍범희,3
제4대,류순식,손문경,3
제4대,이두황,이사형,3
제4대,김형대,윤명운,3
제헌,이원홍,황두연,3
제3대,박영출,유옥우,3
제헌,김경배,윤치영,3
제헌,김우식,윤병구,3
제4대,김학준,이종시,3
제4대,나판수,박충모,3
제헌,김도연,김영동,3
제2대,백남식,신태익,3
제3대,김상돈,이인,3
제헌,윤치영,조옥현,3
제헌,김수선,이석주,3
제3대,나희집,최재유,3
제4대,신영주,최병환,3
제헌,이정래,조봉암,3
제헌,이종현,장병만,3
제4대,김공평,이필호,3
제헌,오택렬,조국현,3
제4대,오임근,유성권,3
제4대,조영규,최규하,3
제3대,유옥우,조용순,3
제헌,김옥주,이석,3
제3대,유옥우,정갑주,3
제4대,나판수,허판수,3
제4대,백선엽,신영주,3
제3대,오형근,인태식,3
제3대,김재곤,최순주,3
제4대,김창규,하태환,3
제3대,김윤기,민관식,3
제4대,박종식,정재원,3
제4대,그렇게,유영준,3
제4대,문종두,최세황,3
제헌,오용국,이원홍,3
제헌,김경도,이승만,3
제4대,주요한,지창하,3
제헌,조국현,황윤호,3
제헌,김중기,황두연,3
제3대,김철안,박용익,3
제4대,김두진,이용운,3
제헌,김상덕,서우석,3
제3대,박도언,오형근,3
제2대,윤성순,장택상,3
제헌,이원홍,정도영,3
제2대,김정식,이종형,3
제3대,이응준,최병권,3
제헌,윤석구,홍성하,3
제4대,김희덕,이종남,3
제2대,김종회,우문,3
제4대,박흥규,양일동,3
제헌,윤병구,황호현,3
제헌,이순탁,지대형,3
제4대,서범석,손문경,3
제4대,이수용,이정휴,3
제헌,김철,서이환,3
제2대,박종만,윤치영,3
제3대,정규상,최규남,3
제헌,김옥주,오택렬,3
제4대,박해정,정세환,3
제4대,강명옥,홍진기,3
제헌,신광균,이진수,3
제3대,민복기,함두영,3
제3대,김영삼,송우범,3
제4대,강영훈,김대식,3
제3대,신각휴,양일동,3
제헌,류홍열,신익희,3
제3대,윤재욱,천세기,3
제4대,나판수,한옥신,3
제4대,윤재근,정중섭,3
제3대,류진산,양일동,3
제4대,김창동,윤용구,3
제3대,김정열,최병권,3
