Assembly_Num,Speaker,Party,Speaker_Type,Primary_Role,Role_Groups,Speaker_Source,Speech_Count,Total_Chars,Share_of_Chars,Active_Sessions,First_Speech_Date,Last_Speech_Date,Technology,Income,Labor,Immigration,Migration,Foreigner,Discourse_Development,Discourse_Boundary,Keyword_Total,Development_Per_1k_Chars,Boundary_Per_1k_Chars,Keyword_Per_1k_Chars
제2대,정재환,미상/직책자,정부/기타 직책자,법무부차관,국무위원,learned,7,6780,0.00033,4,1952-06-21,1953-07-25,0,0,0,1,0,0,0,1,1,0.0,0.147,0.147
제2대,김우평,미상/직책자,정부/기타 직책자,외자구매처장,기타,fallback,2,5872,0.00028,1,1951-01-29,1951-01-29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,김상현,무소속,의원,의원,의원,member,2,4823,0.00023,1,1951-07-10,1951-07-10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,서상호,무소속,의원,의원,의원,member,1,2064,0.0001,1,1952-11-27,1952-11-27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,변태영,미상/직책자,정부/기타 직책자,외무부장관,국무위원,fallback,1,1860,0.00009,1,1951-07-05,1951-07-05,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,이한창,자유당,의원,의원,의원,member,6,14286,0.00069,5,1952-02-27,1953-07-23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,유홍,미상/직책자,정부/기타 직책자,의원,의원,fallback,1,6,0.0,1,1950-06-19,1950-06-19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,김상덕,미상/직책자,정부/기타 직책자,의원,의원,member,1,6,0.0,1,1950-11-22,1950-11-22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,전규홍,미상/직책자,정부/기타 직책자,총무처장,기타,learned,1,882,0.00004,1,1951-04-28,1951-04-28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,김택천,무소속,의원,의원,의원,member,1,6,0.0,1,1950-11-25,1950-11-25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,고병간,미상/직책자,정부/기타 직책자,문교부차관,국무위원,fallback,2,4204,0.0002,1,1952-04-17,1952-04-17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,노진설,미상/직책자,정부/기타 직책자,감찰위원장,위원장,learned,5,10839,0.00053,3,1951-04-28,1952-05-23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,오하영,무소속,의원,임시의장,의장단,member,22,4359,0.00021,1,1950-06-19,1950-06-19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,노용호,미상/직책자,정부/기타 직책자,법원행정처장,기타,learned,1,3174,0.00015,1,1950-11-25,1950-11-25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,김용무,민주국민당,의원,의원,의원,member,2,1788,0.00009,1,1950-06-20,1950-06-20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,조봉안,미상/직책자,정부/기타 직책자,부의장,의장단,fallback,3,56,0.0,3,1952-07-18,1953-04-14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,홍익표,무소속,의원,운영위원장,미상; 위원장,member,11,3992,0.00019,2,1953-07-25,1954-05-01,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,최재우,미상/직책자,정부/기타 직책자,보건부장관,국무위원,fallback,1,940,0.00005,1,1953-10-08,1953-10-08,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,이호진,미상/직책자,정부/기타 직책자,의사국장대리,정부위원,learned,2,1988,0.0001,2,1953-04-20,1954-01-23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,조봉임,미상/직책자,정부/기타 직책자,부의장,의장단,fallback,1,299,0.00001,1,1952-10-30,1952-10-30,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,노랜드,미상/직책자,정부/기타 직책자,의원,의원,fallback,1,2073,0.0001,1,1953-08-29,1953-08-29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,연병호,대한국민당,의원,의원,의원,member,1,6,0.0,1,1951-01-31,1951-01-31,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,김종희,미상/직책자,정부/기타 직책자,의원,의원,fallback,1,732,0.00004,1,1951-05-08,1951-05-08,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,이종수,무소속,의원,의원,의원,member,2,37,0.0,1,1950-12-11,1950-12-11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,공진항,미상/직책자,정부/기타 직책자,농림부장관,국무위원,learned,9,9814,0.00048,2,1950-12-13,1951-03-31,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,심익희,미상/직책자,정부/기타 직책자,의장,의장단,learned,1,13,0.0,1,1952-07-28,1952-07-28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,도마스,미상/직책자,정부/기타 직책자,미국뉴욕주지사,기타,fallback,1,1667,0.00008,1,1951-07-08,1951-07-08,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,김윤근,미상/직책자,정부/기타 직책자,법무부차관,국무위원,learned,13,11854,0.00058,3,1950-11-25,1951-09-26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,이호근,대한청년단,의원,의원,의원,member,1,299,0.00001,1,1953-07-01,1953-07-01,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,최석주,미상/직책자,정부/기타 직책자,공보처차장,기타,fallback,1,392,0.00002,1,1953-04-29,1953-04-29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,민복기,미상/직책자,정부/기타 직책자,법무부차관,국무위원,learned,5,11181,0.00054,1,1952-03-08,1952-05-23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,김명동,대한국민당,의원,의원,의원,member,8,2292,0.00011,3,1950-11-02,1950-12-22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,변집갑,미상/직책자,정부/기타 직책자,의원,의원,fallback,1,854,0.00004,1,1951-12-07,1951-12-07,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,박충식,무소속,의원,의원,의원,member,1,6,0.0,1,1950-11-18,1950-11-18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,신각휴,민주국민당,의원,의원,의원,member,2,15647,0.00076,2,1950-11-24,1951-10-22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,고영완,민주국민당,의원,의원,의원,member,17,16378,0.00079,8,1950-06-20,1954-01-23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,남봉순,미상/직책자,정부/기타 직책자,농림부차관,국무위원,fallback,1,171,0.00001,1,1954-02-25,1954-02-25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,서상국,민주국민당,의원,의원,의원,member,2,12,0.0,2,1950-11-25,1950-12-21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,장기영,미상/직책자,정부/기타 직책자,체신부장관,국무위원,member,5,2361,0.00011,1,1951-04-17,1951-05-03,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,류테리오,미상/직책자,정부/기타 직책자,의장,의장단,fallback,1,4271,0.00021,1,1952-01-18,1952-01-18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,코디어,미상/직책자,정부/기타 직책자,유엔사무차장,기타,fallback,1,4178,0.0002,1,1952-03-25,1952-03-25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,홍진기,미상/직책자,정부/기타 직책자,법무부차관,국무위원,learned,3,627,0.00003,1,1954-03-03,1954-03-30,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,김준희,대한독립촉성국민회,의원,의원,의원,member,9,6050,0.00029,4,1951-07-06,1953-11-30,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,서상권,미상/직책자,정부/기타 직책자,법무부장관,국무위원,fallback,3,1563,0.00008,2,1952-06-21,1953-11-19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,강성태,미상/직책자,정부/기타 직책자,재무부차관,국무위원,member,14,19685,0.00095,2,1953-09-23,1954-03-27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,조헌영,무소속,의원,의원,의원,member,2,1129,0.00005,1,1950-06-20,1950-06-20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,싱익희,미상/직책자,정부/기타 직책자,의장,의장단,fallback,1,30,0.0,1,1952-03-10,1952-03-10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,류덕천,미상/직책자,정부/기타 직책자,의원,위원장; 의원,fallback,2,6260,0.0003,1,1954-03-02,1954-03-02,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,박정규,대한독립촉성국민회,의원,의원,의원,member,2,2632,0.00013,2,1950-12-16,1953-04-06,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,윤인상,미상/직책자,정부/기타 직책자,상공부차관,국무위원,learned,2,3553,0.00017,1,1953-11-17,1953-11-26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,양성봉,미상/직책자,정부/기타 직책자,농림부장관,국무위원,learned,3,2404,0.00012,2,1953-10-20,1954-03-30,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,서상환,미상/직책자,정부/기타 직책자,법무부장관,국무위원,learned,24,42081,0.00204,5,1952-03-24,1953-09-28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,유완창,미상/직책자,정부/기타 직책자,관재청장,정부위원,learned,2,3253,0.00016,2,1950-11-18,1951-10-20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,한홍,미상/직책자,정부/기타 직책자,외자관리청차장,기타,fallback,1,1322,0.00006,1,1952-04-17,1952-04-17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,정운갑,미상/직책자,정부/기타 직책자,총무처장,기타,member,1,168,0.00001,1,1953-11-24,1953-11-24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,신흥균,미상/직책자,정부/기타 직책자,의원,의원,fallback,1,315,0.00002,1,1953-08-28,1953-08-28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,김익노,무소속,의원,의원,의원,member,2,905,0.00004,2,1951-12-07,1952-09-09,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,김웅진,대한국민당,의원,의원,의원,member,1,1110,0.00005,1,1950-06-20,1950-06-20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,관상훈,미상/직책자,정부/기타 직책자,의원,의원,fallback,1,31,0.0,1,1952-09-10,1952-09-10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,민의원,미상/직책자,정부/기타 직책자,의장,의장단,fallback,2,1941,0.00009,2,1952-12-19,1953-12-19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,김형근,미상/직책자,정부/기타 직책자,내무부차관,국무위원,learned,2,2216,0.00011,1,1954-02-24,1954-03-26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,조정환,미상/직책자,정부/기타 직책자,외무부차관,국무위원,learned,14,12806,0.00062,3,1951-02-03,1953-10-05,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,신익히,미상/직책자,정부/기타 직책자,의장,의장단,fallback,1,68,0.0,1,1952-08-29,1952-08-29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,정운근,미상/직책자,정부/기타 직책자,사무차장,기타,fallback,2,987,0.00005,1,1951-07-02,1951-07-11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,정준용,미상/직책자,정부/기타 직책자,보건부차관,국무위원,fallback,2,2052,0.0001,1,1953-11-12,1953-11-12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,김태선,미상/직책자,정부/기타 직책자,내무부장관,국무위원,learned,13,7647,0.00037,1,1952-08-20,1952-08-28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,김종렬,미상/직책자,정부/기타 직책자,의원,의원,fallback,1,644,0.00003,1,1950-11-15,1950-11-15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,운치영,미상/직책자,정부/기타 직책자,부의장,의장단,fallback,1,29,0.0,1,1953-05-04,1953-05-04,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,박양재,무소속,의원,의원,의원,member,1,3890,0.00019,1,1951-12-24,1951-12-24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,김의창,미상/직책자,정부/기타 직책자,체신부차관,국무위원,learned,1,1142,0.00006,1,1952-11-26,1952-11-26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,이호,미상/직책자,정부/기타 직책자,국방부차관,국무위원,learned,3,703,0.00003,1,1954-03-31,1954-03-31,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,박현숙,미상/직책자,정부/기타 직책자,무임소장관,국무위원,member,1,269,0.00001,1,1952-10-17,1952-10-17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,최주일,대한청년단,의원,의원,의원,member,10,5721,0.00028,5,1952-02-14,1953-07-21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,김경배,대한국민당,의원,의원,의원,member,2,165,0.00001,1,1950-06-20,1950-06-20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,구영숙,미상/직책자,정부/기타 직책자,보건부장관,국무위원; 기타,fallback,3,8244,0.0004,2,1950-11-18,1952-11-14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,한희석,미상/직책자,정부/기타 직책자,내무부차관,국무위원,member,2,2804,0.00014,2,1953-10-19,1953-11-30,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,황호연,미상/직책자,정부/기타 직책자,내무부차관,국무위원,fallback,1,8258,0.0004,1,1953-04-04,1953-04-04,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,김문용,자유당,의원,의원,의원,member,4,5299,0.00026,2,1952-02-21,1953-05-06,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,최원봉,무소속,의원,의원,의원,member,2,3884,0.00019,2,1950-06-20,1950-11-07,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,오한영,미상/직책자,정부/기타 직책자,보건부장관,국무위원,fallback,1,1372,0.00007,1,1951-07-14,1951-07-14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,허남수,미상/직책자,정부/기타 직책자,의사국장,정부위원,learned,22,1676,0.00008,1,1950-06-19,1950-06-20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,변광호,민주국민당,의원,의원,의원,member,15,30076,0.00146,8,1950-11-01,1954-03-31,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,대리,미상/직책자,정부/기타 직책자,법제사법위원장,위원장,fallback,3,2807,0.00014,2,1950-11-23,1951-03-31,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,김준연,미상/직책자,정부/기타 직책자,법무부장관,국무위원,member,2,3962,0.00019,1,1950-12-25,1950-12-25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,김병로,미상/직책자,정부/기타 직책자,대법원장,기타,learned,10,29170,0.00142,5,1951-05-21,1954-02-15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,한동석,미상/직책자,정부/기타 직책자,총무처장,기타,member,1,425,0.00002,1,1951-11-15,1951-11-15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,최병주,무소속,의원,의원,의원,member,2,1909,0.00009,1,1950-06-20,1950-06-20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,백락준,미상/직책자,정부/기타 직책자,문교부장관,국무위원,fallback,2,3227,0.00016,1,1951-12-07,1951-12-07,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,장흥,미상/직책자,정부/기타 직책자,병무국장,정부위원,fallback,1,1231,0.00006,1,1953-09-28,1953-09-28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,조병옥,미상/직책자,정부/기타 직책자,내무부장관,국무위원,member,2,5460,0.00026,2,1950-12-16,1951-01-16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,김택술,대한노동총연맹,의원,의원,의원,member,1,1337,0.00006,1,1951-07-28,1951-07-28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제2대,최순주,미상/직책자,정부/기타 직책자,재무부장관,국무위원,member,9,18601,0.0009,2,1950-11-06,1951-03-03,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
